product_name,sugar_g,carbs_g,calories,sodium_mg,fat_g,age_group,bmi_category,diabetes_type,label
"Ketan putih, matang",0.0,35.7,163.0,8.0,0.4,adult,overweight,2,Caution
"Ketan putih, matang",0.0,35.7,163.0,8.0,0.4,elderly,normal,2,Caution
"Ketan putih, matang",0.0,35.7,163.0,8.0,0.4,child,normal,1,Caution
"Ketan putih, matang",0.0,35.7,163.0,8.0,0.4,child,normal,0,Recommended
Susu Ultra Milk Rasa coklat 1000 ml,24.0,30.0,45.0,55.0,5.0,adult,normal,0,Caution
Susu Ultra Milk Rasa coklat 1000 ml,24.0,30.0,45.0,55.0,5.0,adult,overweight,0,Caution
Susu Ultra Milk Rasa coklat 1000 ml,24.0,30.0,45.0,55.0,5.0,adult,normal,1,Not Recommended
Susu Ultra Milk Rasa coklat 1000 ml,24.0,30.0,45.0,55.0,5.0,adult,overweight,2,Not Recommended
Susu Ultra Milk Rasa coklat 1000 ml,24.0,30.0,45.0,55.0,5.0,elderly,normal,2,Not Recommended
Susu Ultra Milk Rasa coklat 1000 ml,24.0,30.0,45.0,55.0,5.0,child,normal,1,Not Recommended
Susu Ultra Milk Rasa coklat 1000 ml,24.0,30.0,45.0,55.0,5.0,child,normal,0,Caution
"Jagung kuning, tepung",0.0,73.7,355.0,11.0,3.9,adult,normal,0,Caution
"Jagung kuning, tepung",0.0,73.7,355.0,11.0,3.9,adult,overweight,0,Caution
"Jagung kuning, tepung",0.0,73.7,355.0,11.0,3.9,adult,normal,1,Not Recommended
"Jagung kuning, tepung",0.0,73.7,355.0,11.0,3.9,adult,overweight,2,Not Recommended
"Jagung kuning, tepung",0.0,73.7,355.0,11.0,3.9,elderly,normal,2,Not Recommended
"Jagung kuning, tepung",0.0,73.7,355.0,11.0,3.9,child,normal,1,Not Recommended
"Jagung kuning, tepung",0.0,73.7,355.0,11.0,3.9,child,normal,0,Caution
Padamaran,0.0,18.8,171.0,0.0,8.9,adult,normal,0,Recommended
Padamaran,0.0,18.8,171.0,0.0,8.9,adult,overweight,0,Recommended
Padamaran,0.0,18.8,171.0,0.0,8.9,adult,normal,1,Caution
Padamaran,0.0,18.8,171.0,0.0,8.9,adult,overweight,2,Caution
Padamaran,0.0,18.8,171.0,0.0,8.9,elderly,normal,2,Caution
Padamaran,0.0,18.8,171.0,0.0,8.9,child,normal,1,Caution
Padamaran,0.0,18.8,171.0,0.0,8.9,child,normal,0,Recommended
"Beras tumbuk merah, mentah",0.0,76.2,352.0,10.0,0.9,adult,normal,0,Caution
"Beras tumbuk merah, mentah",0.0,76.2,352.0,10.0,0.9,adult,overweight,0,Caution
"Beras tumbuk merah, mentah",0.0,76.2,352.0,10.0,0.9,adult,normal,1,Not Recommended
"Beras tumbuk merah, mentah",0.0,76.2,352.0,10.0,0.9,adult,overweight,2,Not Recommended
"Beras tumbuk merah, mentah",0.0,76.2,352.0,10.0,0.9,elderly,normal,2,Not Recommended
"Beras tumbuk merah, mentah",0.0,76.2,352.0,10.0,0.9,child,normal,1,Not Recommended
"Beras tumbuk merah, mentah",0.0,76.2,352.0,10.0,0.9,child,normal,0,Caution
Karawila,0.0,3.5,25.0,8.0,0.2,adult,normal,0,Recommended
Karawila,0.0,3.5,25.0,8.0,0.2,adult,overweight,0,Recommended
Karawila,0.0,3.5,25.0,8.0,0.2,adult,normal,1,Recommended
Karawila,0.0,3.5,25.0,8.0,0.2,adult,overweight,2,Recommended
Karawila,0.0,3.5,25.0,8.0,0.2,elderly,normal,2,Recommended
Karawila,0.0,3.5,25.0,8.0,0.2,child,normal,1,Recommended
Karawila,0.0,3.5,25.0,8.0,0.2,child,normal,0,Recommended
"Ikan teri nasi, kering, mentah",0.0,0.0,144.0,312.0,0.6,adult,normal,0,Recommended
"Ikan teri nasi, kering, mentah",0.0,0.0,144.0,312.0,0.6,adult,overweight,0,Recommended
"Ikan teri nasi, kering, mentah",0.0,0.0,144.0,312.0,0.6,adult,normal,1,Caution
"Ikan teri nasi, kering, mentah",0.0,0.0,144.0,312.0,0.6,adult,overweight,2,Caution
"Ikan teri nasi, kering, mentah",0.0,0.0,144.0,312.0,0.6,elderly,normal,2,Caution
"Ikan teri nasi, kering, mentah",0.0,0.0,144.0,312.0,0.6,child,normal,1,Caution
"Ikan teri nasi, kering, mentah",0.0,0.0,144.0,312.0,0.6,child,normal,0,Recommended
Nutrisari Yuzu Orange,9.0,10.0,45.0,20.0,0.0,adult,normal,0,Recommended
Nutrisari Yuzu Orange,9.0,10.0,45.0,20.0,0.0,adult,overweight,0,Recommended
Nutrisari Yuzu Orange,9.0,10.0,45.0,20.0,0.0,adult,normal,1,Recommended
Nutrisari Yuzu Orange,9.0,10.0,45.0,20.0,0.0,adult,overweight,2,Caution
Nutrisari Yuzu Orange,9.0,10.0,45.0,20.0,0.0,elderly,normal,2,Caution
Nutrisari Yuzu Orange,9.0,10.0,45.0,20.0,0.0,child,normal,1,Recommended
Nutrisari Yuzu Orange,9.0,10.0,45.0,20.0,0.0,child,normal,0,Recommended
"Sate pusut, masakan",0.0,13.6,274.0,609.0,18.6,adult,normal,0,Caution
"Sate pusut, masakan",0.0,13.6,274.0,609.0,18.6,adult,overweight,0,Caution
"Sate pusut, masakan",0.0,13.6,274.0,609.0,18.6,adult,normal,1,Not Recommended
"Sate pusut, masakan",0.0,13.6,274.0,609.0,18.6,adult,overweight,2,Not Recommended
"Sate pusut, masakan",0.0,13.6,274.0,609.0,18.6,elderly,normal,2,Not Recommended
"Sate pusut, masakan",0.0,13.6,274.0,609.0,18.6,child,normal,1,Not Recommended
"Sate pusut, masakan",0.0,13.6,274.0,609.0,18.6,child,normal,0,Caution
Kue bangen,0.0,74.2,442.0,0.0,14.7,adult,normal,0,Caution
Kue bangen,0.0,74.2,442.0,0.0,14.7,adult,overweight,0,Caution
Kue bangen,0.0,74.2,442.0,0.0,14.7,adult,normal,1,Not Recommended
Kue bangen,0.0,74.2,442.0,0.0,14.7,adult,overweight,2,Not Recommended
Kue bangen,0.0,74.2,442.0,0.0,14.7,elderly,normal,2,Not Recommended
Kue bangen,0.0,74.2,442.0,0.0,14.7,child,normal,1,Not Recommended
Kue bangen,0.0,74.2,442.0,0.0,14.7,child,normal,0,Caution
Burger Carl's Jr the big carl,12.0,56.0,920.0,0.0,58.0,adult,normal,0,Not Recommended
Burger Carl's Jr the big carl,12.0,56.0,920.0,0.0,58.0,adult,overweight,0,Not Recommended
Burger Carl's Jr the big carl,12.0,56.0,920.0,0.0,58.0,adult,normal,1,Not Recommended
Burger Carl's Jr the big carl,12.0,56.0,920.0,0.0,58.0,adult,overweight,2,Not Recommended
Burger Carl's Jr the big carl,12.0,56.0,920.0,0.0,58.0,elderly,normal,2,Not Recommended
Burger Carl's Jr the big carl,12.0,56.0,920.0,0.0,58.0,child,normal,1,Not Recommended
Burger Carl's Jr the big carl,12.0,56.0,920.0,0.0,58.0,child,normal,0,Not Recommended
Coklat manis batang,0.0,62.7,527.0,6.0,29.8,adult,normal,0,Caution
Coklat manis batang,0.0,62.7,527.0,6.0,29.8,adult,overweight,0,Not Recommended
Coklat manis batang,0.0,62.7,527.0,6.0,29.8,adult,normal,1,Not Recommended
Coklat manis batang,0.0,62.7,527.0,6.0,29.8,adult,overweight,2,Not Recommended
Coklat manis batang,0.0,62.7,527.0,6.0,29.8,elderly,normal,2,Not Recommended
Coklat manis batang,0.0,62.7,527.0,6.0,29.8,child,normal,1,Not Recommended
Coklat manis batang,0.0,62.7,527.0,6.0,29.8,child,normal,0,Caution
Moon tahu,0.0,1.3,128.0,393.0,10.0,adult,normal,0,Recommended
Moon tahu,0.0,1.3,128.0,393.0,10.0,adult,overweight,0,Recommended
Moon tahu,0.0,1.3,128.0,393.0,10.0,adult,normal,1,Caution
Moon tahu,0.0,1.3,128.0,393.0,10.0,adult,overweight,2,Caution
Moon tahu,0.0,1.3,128.0,393.0,10.0,elderly,normal,2,Caution
Moon tahu,0.0,1.3,128.0,393.0,10.0,child,normal,1,Caution
Moon tahu,0.0,1.3,128.0,393.0,10.0,child,normal,0,Recommended
Bakwan,0.0,39.0,280.0,0.0,10.2,adult,normal,0,Caution
Bakwan,0.0,39.0,280.0,0.0,10.2,adult,overweight,0,Caution
Bakwan,0.0,39.0,280.0,0.0,10.2,adult,normal,1,Not Recommended
Bakwan,0.0,39.0,280.0,0.0,10.2,adult,overweight,2,Not Recommended
Bakwan,0.0,39.0,280.0,0.0,10.2,elderly,normal,2,Not Recommended
Bakwan,0.0,39.0,280.0,0.0,10.2,child,normal,1,Not Recommended
Bakwan,0.0,39.0,280.0,0.0,10.2,child,normal,0,Caution
Roti boong,0.0,43.3,341.0,161.0,16.2,adult,normal,0,Caution
Roti boong,0.0,43.3,341.0,161.0,16.2,adult,overweight,0,Caution
Roti boong,0.0,43.3,341.0,161.0,16.2,adult,normal,1,Not Recommended
Roti boong,0.0,43.3,341.0,161.0,16.2,adult,overweight,2,Not Recommended
Roti boong,0.0,43.3,341.0,161.0,16.2,elderly,normal,2,Not Recommended
Roti boong,0.0,43.3,341.0,161.0,16.2,child,normal,1,Not Recommended
Roti boong,0.0,43.3,341.0,161.0,16.2,child,normal,0,Caution
nestle honey star sereal,0.0,25.0,110.0,10.0,1.0,adult,normal,0,Recommended
nestle honey star sereal,0.0,25.0,110.0,10.0,1.0,adult,overweight,0,Recommended
nestle honey star sereal,0.0,25.0,110.0,10.0,1.0,adult,normal,1,Caution
nestle honey star sereal,0.0,25.0,110.0,10.0,1.0,adult,overweight,2,Caution
nestle honey star sereal,0.0,25.0,110.0,10.0,1.0,elderly,normal,2,Caution
nestle honey star sereal,0.0,25.0,110.0,10.0,1.0,child,normal,1,Caution
nestle honey star sereal,0.0,25.0,110.0,10.0,1.0,child,normal,0,Recommended
Es krim Wall's oreo chocolate,15.0,21.0,140.0,0.0,4.0,adult,normal,0,Caution
Es krim Wall's oreo chocolate,15.0,21.0,140.0,0.0,4.0,adult,overweight,0,Caution
Es krim Wall's oreo chocolate,15.0,21.0,140.0,0.0,4.0,adult,normal,1,Not Recommended
Es krim Wall's oreo chocolate,15.0,21.0,140.0,0.0,4.0,adult,overweight,2,Not Recommended
Es krim Wall's oreo chocolate,15.0,21.0,140.0,0.0,4.0,elderly,normal,2,Not Recommended
Es krim Wall's oreo chocolate,15.0,21.0,140.0,0.0,4.0,child,normal,1,Not Recommended
Es krim Wall's oreo chocolate,15.0,21.0,140.0,0.0,4.0,child,normal,0,Caution
Minyak hati hiu,0.0,0.0,902.0,0.0,100.0,adult,normal,0,Caution
Minyak hati hiu,0.0,0.0,902.0,0.0,100.0,adult,overweight,0,Caution
Minyak hati hiu,0.0,0.0,902.0,0.0,100.0,adult,normal,1,Caution
Minyak hati hiu,0.0,0.0,902.0,0.0,100.0,adult,overweight,2,Not Recommended
Minyak hati hiu,0.0,0.0,902.0,0.0,100.0,elderly,normal,2,Not Recommended
Minyak hati hiu,0.0,0.0,902.0,0.0,100.0,child,normal,1,Caution
Minyak hati hiu,0.0,0.0,902.0,0.0,100.0,child,normal,0,Caution
Onde-onde,0.0,57.9,336.0,0.0,9.8,adult,normal,0,Caution
Onde-onde,0.0,57.9,336.0,0.0,9.8,adult,overweight,0,Caution
Onde-onde,0.0,57.9,336.0,0.0,9.8,adult,normal,1,Not Recommended
Onde-onde,0.0,57.9,336.0,0.0,9.8,adult,overweight,2,Not Recommended
Onde-onde,0.0,57.9,336.0,0.0,9.8,elderly,normal,2,Not Recommended
Onde-onde,0.0,57.9,336.0,0.0,9.8,child,normal,1,Not Recommended
Onde-onde,0.0,57.9,336.0,0.0,9.8,child,normal,0,Caution
Sarimi isi 2 ayam bawang,3.0,70.0,510.0,0.0,20.0,adult,normal,0,Caution
Sarimi isi 2 ayam bawang,3.0,70.0,510.0,0.0,20.0,adult,overweight,0,Caution
Sarimi isi 2 ayam bawang,3.0,70.0,510.0,0.0,20.0,adult,normal,1,Not Recommended
Sarimi isi 2 ayam bawang,3.0,70.0,510.0,0.0,20.0,adult,overweight,2,Not Recommended
Sarimi isi 2 ayam bawang,3.0,70.0,510.0,0.0,20.0,elderly,normal,2,Not Recommended
Sarimi isi 2 ayam bawang,3.0,70.0,510.0,0.0,20.0,child,normal,1,Not Recommended
Sarimi isi 2 ayam bawang,3.0,70.0,510.0,0.0,20.0,child,normal,0,Caution
Mie Kuah Gaga 100 Xtra Pedas  Jalapeno,2.0,43.0,120.0,1320.0,13.0,adult,normal,0,Caution
Mie Kuah Gaga 100 Xtra Pedas  Jalapeno,2.0,43.0,120.0,1320.0,13.0,adult,overweight,0,Caution
Mie Kuah Gaga 100 Xtra Pedas  Jalapeno,2.0,43.0,120.0,1320.0,13.0,adult,normal,1,Not Recommended
Mie Kuah Gaga 100 Xtra Pedas  Jalapeno,2.0,43.0,120.0,1320.0,13.0,adult,overweight,2,Not Recommended
Mie Kuah Gaga 100 Xtra Pedas  Jalapeno,2.0,43.0,120.0,1320.0,13.0,elderly,normal,2,Not Recommended
Mie Kuah Gaga 100 Xtra Pedas  Jalapeno,2.0,43.0,120.0,1320.0,13.0,child,normal,1,Not Recommended
Mie Kuah Gaga 100 Xtra Pedas  Jalapeno,2.0,43.0,120.0,1320.0,13.0,child,normal,0,Caution
Kin bulgarian style yogurt strawberry,27.0,29.0,35.0,50.0,3.5,adult,normal,0,Caution
Kin bulgarian style yogurt strawberry,27.0,29.0,35.0,50.0,3.5,adult,overweight,0,Caution
Kin bulgarian style yogurt strawberry,27.0,29.0,35.0,50.0,3.5,adult,normal,1,Not Recommended
Kin bulgarian style yogurt strawberry,27.0,29.0,35.0,50.0,3.5,adult,overweight,2,Not Recommended
Kin bulgarian style yogurt strawberry,27.0,29.0,35.0,50.0,3.5,elderly,normal,2,Not Recommended
Kin bulgarian style yogurt strawberry,27.0,29.0,35.0,50.0,3.5,child,normal,1,Not Recommended
Kin bulgarian style yogurt strawberry,27.0,29.0,35.0,50.0,3.5,child,normal,0,Caution
"Lumai / leunca, segar",0.0,7.6,38.0,2.0,0.3,adult,normal,0,Recommended
"Lumai / leunca, segar",0.0,7.6,38.0,2.0,0.3,adult,overweight,0,Recommended
"Lumai / leunca, segar",0.0,7.6,38.0,2.0,0.3,adult,normal,1,Recommended
"Lumai / leunca, segar",0.0,7.6,38.0,2.0,0.3,adult,overweight,2,Recommended
"Lumai / leunca, segar",0.0,7.6,38.0,2.0,0.3,elderly,normal,2,Recommended
"Lumai / leunca, segar",0.0,7.6,38.0,2.0,0.3,child,normal,1,Recommended
"Lumai / leunca, segar",0.0,7.6,38.0,2.0,0.3,child,normal,0,Recommended
Keripik tempe abadi prima,0.0,42.0,540.0,0.0,33.9,adult,normal,0,Caution
Keripik tempe abadi prima,0.0,42.0,540.0,0.0,33.9,adult,overweight,0,Caution
Keripik tempe abadi prima,0.0,42.0,540.0,0.0,33.9,adult,normal,1,Not Recommended
Keripik tempe abadi prima,0.0,42.0,540.0,0.0,33.9,adult,overweight,2,Not Recommended
Keripik tempe abadi prima,0.0,42.0,540.0,0.0,33.9,elderly,normal,2,Not Recommended
Keripik tempe abadi prima,0.0,42.0,540.0,0.0,33.9,child,normal,1,Not Recommended
Keripik tempe abadi prima,0.0,42.0,540.0,0.0,33.9,child,normal,0,Caution
Hokben Chicken karaage,0.0,15.0,340.0,0.0,20.5,adult,normal,0,Caution
Hokben Chicken karaage,0.0,15.0,340.0,0.0,20.5,adult,overweight,0,Caution
Hokben Chicken karaage,0.0,15.0,340.0,0.0,20.5,adult,normal,1,Caution
Hokben Chicken karaage,0.0,15.0,340.0,0.0,20.5,adult,overweight,2,Not Recommended
Hokben Chicken karaage,0.0,15.0,340.0,0.0,20.5,elderly,normal,2,Not Recommended
Hokben Chicken karaage,0.0,15.0,340.0,0.0,20.5,child,normal,1,Caution
Hokben Chicken karaage,0.0,15.0,340.0,0.0,20.5,child,normal,0,Caution
Kwaci,0.0,13.8,515.0,124.0,42.1,adult,normal,0,Caution
Kwaci,0.0,13.8,515.0,124.0,42.1,adult,overweight,0,Caution
Kwaci,0.0,13.8,515.0,124.0,42.1,adult,normal,1,Caution
Kwaci,0.0,13.8,515.0,124.0,42.1,adult,overweight,2,Not Recommended
Kwaci,0.0,13.8,515.0,124.0,42.1,elderly,normal,2,Not Recommended
Kwaci,0.0,13.8,515.0,124.0,42.1,child,normal,1,Caution
Kwaci,0.0,13.8,515.0,124.0,42.1,child,normal,0,Caution
Sawo duren,0.0,8.0,64.0,13.0,3.1,adult,normal,0,Recommended
Sawo duren,0.0,8.0,64.0,13.0,3.1,adult,overweight,0,Recommended
Sawo duren,0.0,8.0,64.0,13.0,3.1,adult,normal,1,Recommended
Sawo duren,0.0,8.0,64.0,13.0,3.1,adult,overweight,2,Caution
Sawo duren,0.0,8.0,64.0,13.0,3.1,elderly,normal,2,Caution
Sawo duren,0.0,8.0,64.0,13.0,3.1,child,normal,1,Recommended
Sawo duren,0.0,8.0,64.0,13.0,3.1,child,normal,0,Recommended
Subway Turkey breast sandwich,7.0,46.0,280.0,0.0,3.5,adult,normal,0,Caution
Subway Turkey breast sandwich,7.0,46.0,280.0,0.0,3.5,adult,overweight,0,Caution
Subway Turkey breast sandwich,7.0,46.0,280.0,0.0,3.5,adult,normal,1,Not Recommended
Subway Turkey breast sandwich,7.0,46.0,280.0,0.0,3.5,adult,overweight,2,Not Recommended
Subway Turkey breast sandwich,7.0,46.0,280.0,0.0,3.5,elderly,normal,2,Not Recommended
Subway Turkey breast sandwich,7.0,46.0,280.0,0.0,3.5,child,normal,1,Not Recommended
Subway Turkey breast sandwich,7.0,46.0,280.0,0.0,3.5,child,normal,0,Caution
Qtela Tempe,0.0,8.0,110.0,0.0,7.0,adult,normal,0,Recommended
Qtela Tempe,0.0,8.0,110.0,0.0,7.0,adult,overweight,0,Recommended
Qtela Tempe,0.0,8.0,110.0,0.0,7.0,adult,normal,1,Caution
Qtela Tempe,0.0,8.0,110.0,0.0,7.0,adult,overweight,2,Caution
Qtela Tempe,0.0,8.0,110.0,0.0,7.0,elderly,normal,2,Caution
Qtela Tempe,0.0,8.0,110.0,0.0,7.0,child,normal,1,Caution
Qtela Tempe,0.0,8.0,110.0,0.0,7.0,child,normal,0,Recommended
"Telur burung maleo, segar",0.0,0.4,436.0,77.0,36.3,adult,normal,0,Caution
"Telur burung maleo, segar",0.0,0.4,436.0,77.0,36.3,adult,overweight,0,Caution
"Telur burung maleo, segar",0.0,0.4,436.0,77.0,36.3,adult,normal,1,Caution
"Telur burung maleo, segar",0.0,0.4,436.0,77.0,36.3,adult,overweight,2,Not Recommended
"Telur burung maleo, segar",0.0,0.4,436.0,77.0,36.3,elderly,normal,2,Not Recommended
"Telur burung maleo, segar",0.0,0.4,436.0,77.0,36.3,child,normal,1,Caution
"Telur burung maleo, segar",0.0,0.4,436.0,77.0,36.3,child,normal,0,Caution
Marie salut cokelat,6.0,13.0,90.0,35.0,3.5,adult,normal,0,Recommended
Marie salut cokelat,6.0,13.0,90.0,35.0,3.5,adult,overweight,0,Recommended
Marie salut cokelat,6.0,13.0,90.0,35.0,3.5,adult,normal,1,Caution
Marie salut cokelat,6.0,13.0,90.0,35.0,3.5,adult,overweight,2,Caution
Marie salut cokelat,6.0,13.0,90.0,35.0,3.5,elderly,normal,2,Caution
Marie salut cokelat,6.0,13.0,90.0,35.0,3.5,child,normal,1,Caution
Marie salut cokelat,6.0,13.0,90.0,35.0,3.5,child,normal,0,Recommended
Nabati HANSEL,5.0,7.0,70.0,30.0,4.0,adult,normal,0,Recommended
Nabati HANSEL,5.0,7.0,70.0,30.0,4.0,adult,overweight,0,Recommended
Nabati HANSEL,5.0,7.0,70.0,30.0,4.0,adult,normal,1,Recommended
Nabati HANSEL,5.0,7.0,70.0,30.0,4.0,adult,overweight,2,Caution
Nabati HANSEL,5.0,7.0,70.0,30.0,4.0,elderly,normal,2,Caution
Nabati HANSEL,5.0,7.0,70.0,30.0,4.0,child,normal,1,Recommended
Nabati HANSEL,5.0,7.0,70.0,30.0,4.0,child,normal,0,Recommended
Kacang panjang biji,0.0,68.6,357.0,16.0,1.5,adult,normal,0,Caution
Kacang panjang biji,0.0,68.6,357.0,16.0,1.5,adult,overweight,0,Caution
Kacang panjang biji,0.0,68.6,357.0,16.0,1.5,adult,normal,1,Not Recommended
Kacang panjang biji,0.0,68.6,357.0,16.0,1.5,adult,overweight,2,Not Recommended
Kacang panjang biji,0.0,68.6,357.0,16.0,1.5,elderly,normal,2,Not Recommended
Kacang panjang biji,0.0,68.6,357.0,16.0,1.5,child,normal,1,Not Recommended
Kacang panjang biji,0.0,68.6,357.0,16.0,1.5,child,normal,0,Caution
Koro roay,0.0,69.4,344.0,18.0,2.1,adult,normal,0,Caution
Koro roay,0.0,69.4,344.0,18.0,2.1,adult,overweight,0,Caution
Koro roay,0.0,69.4,344.0,18.0,2.1,adult,normal,1,Not Recommended
Koro roay,0.0,69.4,344.0,18.0,2.1,adult,overweight,2,Not Recommended
Koro roay,0.0,69.4,344.0,18.0,2.1,elderly,normal,2,Not Recommended
Koro roay,0.0,69.4,344.0,18.0,2.1,child,normal,1,Not Recommended
Koro roay,0.0,69.4,344.0,18.0,2.1,child,normal,0,Caution
Bolu peca,0.0,35.6,197.0,0.0,4.6,adult,normal,0,Recommended
Bolu peca,0.0,35.6,197.0,0.0,4.6,adult,overweight,0,Caution
Bolu peca,0.0,35.6,197.0,0.0,4.6,adult,normal,1,Not Recommended
Bolu peca,0.0,35.6,197.0,0.0,4.6,adult,overweight,2,Caution
Bolu peca,0.0,35.6,197.0,0.0,4.6,elderly,normal,2,Caution
Bolu peca,0.0,35.6,197.0,0.0,4.6,child,normal,1,Not Recommended
Bolu peca,0.0,35.6,197.0,0.0,4.6,child,normal,0,Recommended
Mr. Bread Roti tawar gandum,2.0,36.0,199.0,487.0,3.0,adult,normal,0,Caution
Mr. Bread Roti tawar gandum,2.0,36.0,199.0,487.0,3.0,adult,overweight,0,Caution
Mr. Bread Roti tawar gandum,2.0,36.0,199.0,487.0,3.0,adult,normal,1,Not Recommended
Mr. Bread Roti tawar gandum,2.0,36.0,199.0,487.0,3.0,adult,overweight,2,Caution
Mr. Bread Roti tawar gandum,2.0,36.0,199.0,487.0,3.0,elderly,normal,2,Not Recommended
Mr. Bread Roti tawar gandum,2.0,36.0,199.0,487.0,3.0,child,normal,1,Not Recommended
Mr. Bread Roti tawar gandum,2.0,36.0,199.0,487.0,3.0,child,normal,0,Caution
"Kacang hijau var. Siwalik, kering",0.0,64.6,339.0,45.0,2.1,adult,normal,0,Caution
"Kacang hijau var. Siwalik, kering",0.0,64.6,339.0,45.0,2.1,adult,overweight,0,Caution
"Kacang hijau var. Siwalik, kering",0.0,64.6,339.0,45.0,2.1,adult,normal,1,Not Recommended
"Kacang hijau var. Siwalik, kering",0.0,64.6,339.0,45.0,2.1,adult,overweight,2,Not Recommended
"Kacang hijau var. Siwalik, kering",0.0,64.6,339.0,45.0,2.1,elderly,normal,2,Not Recommended
"Kacang hijau var. Siwalik, kering",0.0,64.6,339.0,45.0,2.1,child,normal,1,Not Recommended
"Kacang hijau var. Siwalik, kering",0.0,64.6,339.0,45.0,2.1,child,normal,0,Caution
"Ikan Lehoma, segar",0.0,0.0,90.0,56.0,0.9,adult,normal,0,Recommended
"Ikan Lehoma, segar",0.0,0.0,90.0,56.0,0.9,adult,overweight,0,Recommended
"Ikan Lehoma, segar",0.0,0.0,90.0,56.0,0.9,adult,normal,1,Recommended
"Ikan Lehoma, segar",0.0,0.0,90.0,56.0,0.9,adult,overweight,2,Recommended
"Ikan Lehoma, segar",0.0,0.0,90.0,56.0,0.9,elderly,normal,2,Recommended
"Ikan Lehoma, segar",0.0,0.0,90.0,56.0,0.9,child,normal,1,Recommended
"Ikan Lehoma, segar",0.0,0.0,90.0,56.0,0.9,child,normal,0,Recommended
Wingko babat,0.0,51.4,355.0,0.0,15.1,adult,normal,0,Caution
Wingko babat,0.0,51.4,355.0,0.0,15.1,adult,overweight,0,Caution
Wingko babat,0.0,51.4,355.0,0.0,15.1,adult,normal,1,Not Recommended
Wingko babat,0.0,51.4,355.0,0.0,15.1,adult,overweight,2,Not Recommended
Wingko babat,0.0,51.4,355.0,0.0,15.1,elderly,normal,2,Not Recommended
Wingko babat,0.0,51.4,355.0,0.0,15.1,child,normal,1,Not Recommended
Wingko babat,0.0,51.4,355.0,0.0,15.1,child,normal,0,Caution
Permen frozz mint,0.0,1.0,0.0,0.0,0.0,adult,normal,0,Recommended
Permen frozz mint,0.0,1.0,0.0,0.0,0.0,adult,overweight,0,Recommended
Permen frozz mint,0.0,1.0,0.0,0.0,0.0,adult,normal,1,Recommended
Permen frozz mint,0.0,1.0,0.0,0.0,0.0,adult,overweight,2,Recommended
Permen frozz mint,0.0,1.0,0.0,0.0,0.0,elderly,normal,2,Recommended
Permen frozz mint,0.0,1.0,0.0,0.0,0.0,child,normal,1,Recommended
Permen frozz mint,0.0,1.0,0.0,0.0,0.0,child,normal,0,Recommended
"Daun kecipir, segar",0.0,8.5,52.0,6.0,0.5,adult,normal,0,Recommended
"Daun kecipir, segar",0.0,8.5,52.0,6.0,0.5,adult,overweight,0,Recommended
"Daun kecipir, segar",0.0,8.5,52.0,6.0,0.5,adult,normal,1,Recommended
"Daun kecipir, segar",0.0,8.5,52.0,6.0,0.5,adult,overweight,2,Recommended
"Daun kecipir, segar",0.0,8.5,52.0,6.0,0.5,elderly,normal,2,Recommended
"Daun kecipir, segar",0.0,8.5,52.0,6.0,0.5,child,normal,1,Recommended
"Daun kecipir, segar",0.0,8.5,52.0,6.0,0.5,child,normal,0,Recommended
Frisian flag french vanilla low fat,16.0,16.0,110.0,110.0,2.5,adult,normal,0,Recommended
Frisian flag french vanilla low fat,16.0,16.0,110.0,110.0,2.5,adult,overweight,0,Caution
Frisian flag french vanilla low fat,16.0,16.0,110.0,110.0,2.5,adult,normal,1,Not Recommended
Frisian flag french vanilla low fat,16.0,16.0,110.0,110.0,2.5,adult,overweight,2,Not Recommended
Frisian flag french vanilla low fat,16.0,16.0,110.0,110.0,2.5,elderly,normal,2,Not Recommended
Frisian flag french vanilla low fat,16.0,16.0,110.0,110.0,2.5,child,normal,1,Not Recommended
Frisian flag french vanilla low fat,16.0,16.0,110.0,110.0,2.5,child,normal,0,Caution
Cumi-cumi goreng,0.0,0.0,265.0,86.0,10.1,adult,normal,0,Recommended
Cumi-cumi goreng,0.0,0.0,265.0,86.0,10.1,adult,overweight,0,Caution
Cumi-cumi goreng,0.0,0.0,265.0,86.0,10.1,adult,normal,1,Caution
Cumi-cumi goreng,0.0,0.0,265.0,86.0,10.1,adult,overweight,2,Not Recommended
Cumi-cumi goreng,0.0,0.0,265.0,86.0,10.1,elderly,normal,2,Not Recommended
Cumi-cumi goreng,0.0,0.0,265.0,86.0,10.1,child,normal,1,Caution
Cumi-cumi goreng,0.0,0.0,265.0,86.0,10.1,child,normal,0,Recommended
Melinjo emping tipis goreng,0.0,59.1,485.0,0.0,24.5,adult,normal,0,Caution
Melinjo emping tipis goreng,0.0,59.1,485.0,0.0,24.5,adult,overweight,0,Not Recommended
Melinjo emping tipis goreng,0.0,59.1,485.0,0.0,24.5,adult,normal,1,Not Recommended
Melinjo emping tipis goreng,0.0,59.1,485.0,0.0,24.5,adult,overweight,2,Not Recommended
Melinjo emping tipis goreng,0.0,59.1,485.0,0.0,24.5,elderly,normal,2,Not Recommended
Melinjo emping tipis goreng,0.0,59.1,485.0,0.0,24.5,child,normal,1,Not Recommended
Melinjo emping tipis goreng,0.0,59.1,485.0,0.0,24.5,child,normal,0,Caution
"Apem, kue",0.0,33.9,148.0,0.0,0.5,adult,normal,0,Recommended
